,x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
245,-0.0769218780462051,0.3977637587678373,0.46934284647313634,normal,normal: mean=0 var=1,0.0,1.0,0,
246,-0.059828127369157436,0.3982289309718541,0.4761462616476992,normal,normal: mean=0 var=1,0.0,1.0,0,
247,-0.042734376692110665,0.3985781670928824,0.48295663797657734,normal,normal: mean=0 var=1,0.0,1.0,0,
248,-0.025640626015063006,0.39881116130740146,0.489771990918859,normal,normal: mean=0 var=1,0.0,1.0,0,
249,-0.008546875338015347,0.3989277094846444,0.4965903315745851,normal,normal: mean=0 var=1,0.0,1.0,0,
250,0.008546875339032312,0.39892770948464096,0.5034096684258206,normal,normal: mean=0 var=1,0.0,1.0,0,
251,0.025640626016079082,0.3988111613073911,0.5102280090815462,normal,normal: mean=0 var=1,0.0,1.0,0,
252,0.04273437669312674,0.3985781670928651,0.5170433620238276,normal,normal: mean=0 var=1,0.0,1.0,0,
253,0.0598281273701744,0.3982289309718299,0.5238537383527058,normal,normal: mean=0 var=1,0.0,1.0,0,
254,0.07692187804722206,0.39776375876780623,0.5306571535272682,normal,normal: mean=0 var=1,0.0,1.0,0,
255,0.09401562872426883,0.3971830575507668,0.5374516291003547,normal,normal: mean=0 var=1,0.0,1.0,0,
256,0.11110937940131649,0.3964873350434863,0.544235194444376,normal,normal: mean=0 var=1,0.0,1.0,0,
257,0.12820313007836415,0.3956771988817551,0.5510058884657293,normal,normal: mean=0 var=1,0.0,1.0,0,
258,0.14529688075541092,0.39475335572996684,0.5577617613053342,normal,normal: mean=0 var=1,0.0,1.0,0,
259,0.16239063143245858,0.3937166102538797,0.5645008760228254,normal,normal: mean=0 var=1,0.0,1.0,0,
260,0.17948438210950624,0.39256786395264465,0.5712213102619783,normal,normal: mean=0 var=1,0.0,1.0,0,
261,0.1965781327865539,0.3913081138524705,0.577921157894987,normal,normal: mean=0 var=1,0.0,1.0,0,
262,0.21367188346360066,0.3899384510645784,0.5845985306432443,normal,normal: mean=0 var=1,0.0,1.0,0,
263,0.23076563414064832,0.3884600592103635,0.5912515596723373,normal,normal: mean=0 var=1,0.0,1.0,0,
264,0.24785938481769598,0.38687421271694655,0.5978783971590048,normal,normal: mean=0 var=1,0.0,1.0,0,
265,0.26495313549474364,0.3851822749865511,0.6044772178278804,normal,normal: mean=0 var=1,0.0,1.0,0,
266,0.2820468861717904,0.38338569644338566,0.6110462204558887,normal,normal: mean=0 var=1,0.0,1.0,0,
267,0.29914063684883807,0.3814860124619482,0.6175836293422388,normal,normal: mean=0 var=1,0.0,1.0,0,
268,0.31623438752588573,0.3794848411808946,0.6240876957420155,normal,normal: mean=0 var=1,0.0,1.0,0,
269,0.3333281382029334,0.3773838812068259,0.6305566992614602,normal,normal: mean=0 var=1,0.0,1.0,0,
270,0.35042188887998016,0.3751849092125553,0.6369889492130877,normal,normal: mean=0 var=1,0.0,1.0,0,
271,0.3675156395570278,0.3728897774346059,0.6433827859288841,normal,normal: mean=0 var=1,0.0,1.0,0,
272,0.3846093902340755,0.370500411074872,0.6497365820298966,normal,normal: mean=0 var=1,0.0,1.0,0,
273,0.40170314091112314,0.36801880561154154,0.6560487436506302,normal,normal: mean=0 var=1,0.0,1.0,0,
274,0.4187968915881699,0.3654470240245334,0.6623177116167349,normal,normal: mean=0 var=1,0.0,1.0,0,
275,0.43589064226521756,0.36278719394084524,0.6685419625745784,normal,normal: mean=0 var=1,0.0,1.0,0,
276,0.4529843929422652,0.3600415047053346,0.6747200100713704,normal,normal: mean=0 var=1,0.0,1.0,0,
277,0.4700781436193129,0.35721220438256834,0.6808504055846235,normal,normal: mean=0 var=1,0.0,1.0,0,
278,0.48717189429635965,0.3543015966954806,0.6869317394998138,normal,normal: mean=0 var=1,0.0,1.0,0,
279,0.5042656449734073,0.35131203790665827,0.6929626420352141,normal,normal: mean=0 var=1,0.0,1.0,0,
280,0.521359395650455,0.3482459336481547,0.698941784112966,normal,normal: mean=0 var=1,0.0,1.0,0,
281,0.5384531463275017,0.34510573570577946,0.7048678781755668,normal,normal: mean=0 var=1,0.0,1.0,0,
282,0.5555468970045494,0.3418939387638619,0.7107396789470404,normal,normal: mean=0 var=1,0.0,1.0,0,
283,0.5726406476815971,0.3386130771165165,0.7165559841381679,normal,normal: mean=0 var=1,0.0,1.0,0,
284,0.5897343983586447,0.3352657213514449,0.7223156350952593,normal,normal: mean=0 var=1,0.0,1.0,0,
285,0.6068281490356915,0.3318544750123197,0.7280175173920479,normal,normal: mean=0 var=1,0.0,1.0,0,
286,0.6239218997127391,0.32838197124577334,0.733660561364391,normal,normal: mean=0 var=1,0.0,1.0,0,
287,0.6410156503897868,0.3248508694389954,0.7392437425875654,normal,normal: mean=0 var=1,0.0,1.0,0,
288,0.6581094010668345,0.3212638518538935,0.7447660822960521,normal,normal: mean=0 var=1,0.0,1.0,0,
289,0.6752031517438812,0.3176236202637236,0.7502266477457953,normal,normal: mean=0 var=1,0.0,1.0,0,
290,0.6922969024209289,0.3139328925980254,0.7556245525190353,normal,normal: mean=0 var=1,0.0,1.0,0,
291,0.7093906530979766,0.3101943996016207,0.7609589567718982,normal,normal: mean=0 var=1,0.0,1.0,0,
292,0.7264844037750242,0.30641088151333434,0.7662290674250403,normal,normal: mean=0 var=1,0.0,1.0,0,
293,0.743578154452071,0.3025850847699988,0.7714341382977254,normal,normal: mean=0 var=1,0.0,1.0,0,
294,0.7606719051291186,0.2987197587411808,0.7765734701858171,normal,normal: mean=0 var=1,0.0,1.0,0,
295,0.7777656558061663,0.2948176524999468,0.7816464108842538,normal,normal: mean=0 var=1,0.0,1.0,0,
296,0.794859406483214,0.2908815116348374,0.7866523551546717,normal,normal: mean=0 var=1,0.0,1.0,0,
297,0.8119531571602607,0.286914075108079,0.7915907446389185,normal,normal: mean=0 var=1,0.0,1.0,0,
298,0.8290469078373084,0.28291807216489706,0.7964610677192945,normal,normal: mean=0 var=1,0.0,1.0,0,
299,0.846140658514356,0.27889621929863284,0.801262859326429,normal,normal: mean=0 var=1,0.0,1.0,0,
300,0.8632344091914028,0.27485121727618034,0.8059957006957914,normal,normal: mean=0 var=1,0.0,1.0,0,
301,0.8803281598684505,0.2707857482280835,0.8106592190739026,normal,normal: mean=0 var=1,0.0,1.0,0,
302,0.8974219105454981,0.2667024728074392,0.8152530873753845,normal,normal: mean=0 var=1,0.0,1.0,0,
303,0.9145156612225458,0.262604027421548,0.8197770237920644,normal,normal: mean=0 var=1,0.0,1.0,0,
304,0.9316094118995926,0.2584930215400557,0.8242307913554036,normal,normal: mean=0 var=1,0.0,1.0,0,
305,0.9487031625766402,0.25437203508311185,0.8286141974535941,normal,normal: mean=0 var=1,0.0,1.0,0,
306,0.9657969132536879,0.25024361589286254,0.8329270933047133,normal,normal: mean=0 var=1,0.0,1.0,0,
307,0.9828906639307355,0.24611027729136395,0.837169373387394,normal,normal: mean=0 var=1,0.0,1.0,0,
308,0.9999844146077823,0.24197449572778987,0.8413409748305083,normal,normal: mean=0 var=1,0.0,1.0,0,
309,1.01707816528483,0.23783870851757083,0.8454418767634162,normal,normal: mean=0 var=1,0.0,1.0,0,
310,1.0341719159618776,0.2337053116758795,0.8494720996283698,normal,normal: mean=0 var=1,0.0,1.0,0,
311,1.0512656666389253,0.22957665784763867,0.8534317044567052,normal,normal: mean=0 var=1,0.0,1.0,0,
312,1.068359417315972,0.225455054336002,0.857320792110492,normal,normal: mean=0 var=1,0.0,1.0,0,
313,1.0854531679930197,0.2213427612310192,0.8611395024913338,normal,normal: mean=0 var=1,0.0,1.0,0,
314,1.1025469186700674,0.21724198963997016,0.8648880137180477,normal,normal: mean=0 var=1,0.0,1.0,0,
315,1.119640669347115,0.21315490002061244,0.8685665412749732,normal,normal: mean=0 var=1,0.0,1.0,0,
316,1.1367344200241618,0.20908360061836323,0.8721753371326751,normal,normal: mean=0 var=1,0.0,1.0,0,
317,1.1538281707012095,0.20503014600820108,0.8757146888428278,normal,normal: mean=0 var=1,0.0,1.0,0,
318,1.1709219213782571,0.20099653574185292,0.8791849186090726,normal,normal: mean=0 var=1,0.0,1.0,0,
319,1.1880156720553048,0.19698471310059926,0.8825863823356546,normal,normal: mean=0 var=1,0.0,1.0,0,
320,1.2051094227323516,0.19299656395381856,0.8859194686556426,normal,normal: mean=0 var=1,0.0,1.0,0,
321,1.2222031734093992,0.18903391572316874,0.8891845979405422,normal,normal: mean=0 var=1,0.0,1.0,0,
322,1.2392969240864469,0.18509853645209876,0.8923822212931007,normal,normal: mean=0 var=1,0.0,1.0,0,
323,1.2563906747634936,0.18119213398016773,0.8955128195251065,normal,normal: mean=0 var=1,0.0,1.0,0,
324,1.2734844254405413,0.1773163552214546,0.8985769021219632,normal,normal: mean=0 var=1,0.0,1.0,0,
325,1.290578176117589,0.1734727855461446,0.901575006195813,normal,normal: mean=0 var=1,0.0,1.0,0,
326,1.3076719267946366,0.16966294826418377,0.9045076954289629,normal,normal: mean=0 var=1,0.0,1.0,0,
327,1.3247656774716834,0.1658883042097178,0.9073755590093482,normal,normal: mean=0 var=1,0.0,1.0,0,
328,1.341859428148731,0.16215025142484765,0.9101792105597439,normal,normal: mean=0 var=1,0.0,1.0,0,
329,1.3589531788257787,0.1584501249410734,0.9129192870624068,normal,normal: mean=0 var=1,0.0,1.0,0,
330,1.3760469295028264,0.15478919665662777,0.9155964477808041,normal,normal: mean=0 var=1,0.0,1.0,0,
331,1.3931406801798731,0.15116867530775444,0.9182113731800517,normal,normal: mean=0 var=1,0.0,1.0,0,
332,1.4102344308569208,0.14758970653183517,0.9207647638476493,normal,normal: mean=0 var=1,0.0,1.0,0,
333,1.4273281815339685,0.14405337302013815,0.9232573394160632,normal,normal: mean=0 var=1,0.0,1.0,0,
334,1.4444219322110161,0.14056069475782243,0.9256898374886702,normal,normal: mean=0 var=1,0.0,1.0,0,
335,1.4615156828880629,0.13711262934872082,0.9280630125705314,normal,normal: mean=0 var=1,0.0,1.0,0,
336,1.4786094335651105,0.1337100724223058,0.9303776350054255,normal,normal: mean=0 var=1,0.0,1.0,0,
337,1.4957031842421582,0.1303538581201436,0.9326344899205198,normal,normal: mean=0 var=1,0.0,1.0,0,
338,1.5127969349192059,0.12704475965904238,0.9348343761800182,normal,normal: mean=0 var=1,0.0,1.0,0,
339,1.5298906855962526,0.12378348996801858,0.9369781053490684,normal,normal: mean=0 var=1,0.0,1.0,0,
340,1.5469844362733003,0.12057070239612513,0.9390665006691701,normal,normal: mean=0 var=1,0.0,1.0,0,
341,1.564078186950348,0.11740699148812073,0.9411003960462629,normal,normal: mean=0 var=1,0.0,1.0,0,
342,1.5811719376273947,0.11429289382489372,0.9430806350526351,normal,normal: mean=0 var=1,0.0,1.0,0,
343,1.5982656883044424,0.1112288889255077,0.9450080699437268,normal,normal: mean=0 var=1,0.0,1.0,0,
344,1.61535943898149,0.1082154002076943,0.9468835606908582,normal,normal: mean=0 var=1,0.0,1.0,0,
345,1.6324531896585377,0.10525279600357793,0.9487079740308522,normal,normal: mean=0 var=1,0.0,1.0,0,
346,1.6495469403355845,0.10234139062739923,0.950482182533468,normal,normal: mean=0 var=1,0.0,1.0,0,
347,1.6666406910126321,0.09948144549198079,0.9522070636875093,normal,normal: mean=0 var=1,0.0,1.0,0,
348,1.6837344416896798,0.09667317027067288,0.953883499006408,normal,normal: mean=0 var=1,0.0,1.0,0,
349,1.7008281923667274,0.09391672410151129,0.9555123731540373,normal,normal: mean=0 var=1,0.0,1.0,0,
350,1.7179219430437742,0.09121221683032825,0.9570945730914446,normal,normal: mean=0 var=1,0.0,1.0,0,
351,1.7350156937208219,0.08855971028956826,0.9586309872451452,normal,normal: mean=0 var=1,0.0,1.0,0,
352,1.7521094443978695,0.0859592196095835,0.9601225046975554,normal,normal: mean=0 var=1,0.0,1.0,0,
353,1.7692031950749172,0.08341071455920616,0.9615700144000983,normal,normal: mean=0 var=1,0.0,1.0,0,
354,1.786296945751964,0.08091412091243345,0.9629744044094503,normal,normal: mean=0 var=1,0.0,1.0,0,
355,1.8033906964290116,0.07846932183809671,0.9643365611473514,normal,normal: mean=0 var=1,0.0,1.0,0,
356,1.8204844471060593,0.07607615930943665,0.9656573686843447,normal,normal: mean=0 var=1,0.0,1.0,0,
357,1.837578197783107,0.07373443553055253,0.9669377080477585,normal,normal: mean=0 var=1,0.0,1.0,0,
358,1.8546719484601537,0.07144391437675607,0.9681784565541955,normal,normal: mean=0 var=1,0.0,1.0,0,
359,1.8717656991372014,0.06920432284591825,0.9693804871667416,normal,normal: mean=0 var=1,0.0,1.0,0,
360,1.888859449814249,0.06701535251796883,0.9705446678770555,normal,normal: mean=0 var=1,0.0,1.0,0,
361,1.9059532004912967,0.06487666101977473,0.9716718611124583,normal,normal: mean=0 var=1,0.0,1.0,0,
362,1.9230469511683435,0.06278787349270346,0.9727629231680894,normal,normal: mean=0 var=1,0.0,1.0,0,
363,1.9401407018453911,0.06074858406025465,0.9738187036641531,normal,normal: mean=0 var=1,0.0,1.0,0,
364,1.9572344525224388,0.05875835729322759,0.9748400450282343,normal,normal: mean=0 var=1,0.0,1.0,0,
365,1.9743282031994855,0.056816729669976446,0.9758277820026214,normal,normal: mean=0 var=1,0.0,1.0,0,
366,1.9914219538765332,0.05492321102939552,0.9767827411765321,normal,normal: mean=0 var=1,0.0,1.0,0,
367,2.008515704553581,0.05307728601436961,0.9777057405430964,normal,normal: mean=0 var=1,0.0,1.0,0,
368,2.0256094552306285,0.05127841550351415,0.9785975890809181,normal,normal: mean=0 var=1,0.0,1.0,0,
369,2.0427032059076753,0.049526038029130325,0.979459086359994,normal,normal: mean=0 var=1,0.0,1.0,0,
370,2.059796956584723,0.04781957117939344,0.9802910221717401,normal,normal: mean=0 var=1,0.0,1.0,0,
371,2.0768907072617706,0.04615841298289535,0.9810941761828377,normal,normal: mean=0 var=1,0.0,1.0,0,
372,2.0939844579388183,0.04454194327375659,0.9818693176125827,normal,normal: mean=0 var=1,0.0,1.0,0,
373,2.111078208615865,0.04296952503562823,0.9826172049333929,normal,normal: mean=0 var=1,0.0,1.0,0,
374,2.1281719592929127,0.04144050572300153,0.9833385855940963,normal,normal: mean=0 var=1,0.0,1.0,0,
375,2.1452657099699604,0.039954218558345606,0.9840341957656012,normal,normal: mean=0 var=1,0.0,1.0,0,
376,2.162359460647008,0.0385099838036924,0.9847047601085234,normal,normal: mean=0 var=1,0.0,1.0,0,
377,2.179453211324055,0.0371071100053902,0.9853509915623214,normal,normal: mean=0 var=1,0.0,1.0,0,
378,2.1965469620011024,0.03574489521084483,0.9859735911554713,normal,normal: mean=0 var=1,0.0,1.0,0,
379,2.21364071267815,0.03442262815616851,0.9865732478361938,normal,normal: mean=0 var=1,0.0,1.0,0,
380,2.2307344633551978,0.03313958942375103,0.9871506383232259,normal,normal: mean=0 var=1,0.0,1.0,0,
381,2.2478282140322445,0.031895052568867245,0.9877064269761169,normal,normal: mean=0 var=1,0.0,1.0,0,
382,2.264921964709292,0.030688285214527496,0.9882412656845123,normal,normal: mean=0 var=1,0.0,1.0,0,
383,2.28201571538634,0.02951855011387254,0.9887557937758759,normal,normal: mean=0 var=1,0.0,1.0,0,
384,2.2991094660633875,0.028385106179503645,0.9892506379410902,normal,normal: mean=0 var=1,0.0,1.0,0,
385,2.3162032167404343,0.027287209479230065,0.9897264121773663,normal,normal: mean=0 var=1,0.0,1.0,0,
386,2.333296967417482,0.026224114197801317,0.9901837177478839,normal,normal: mean=0 var=1,0.0,1.0,0,
387,2.3503907180945296,0.025195073564278015,0.9906231431575783,normal,normal: mean=0 var=1,0.0,1.0,0,
388,2.3674844687715764,0.024199340744775533,0.9910452641444836,normal,normal: mean=0 var=1,0.0,1.0,0,
389,2.384578219448624,0.023236169700395756,0.991450643686039,normal,normal: mean=0 var=1,0.0,1.0,0,
390,2.4016719701256717,0.02230481601023931,0.9918398320197621,normal,normal: mean=0 var=1,0.0,1.0,0,
391,2.4187657208027193,0.02140453765946353,0.9922133666776922,normal,normal: mean=0 var=1,0.0,1.0,0,
392,2.435859471479766,0.020534595792424226,0.9925717725340047,normal,normal: mean=0 var=1,0.0,1.0,0,
393,2.4529532221568138,0.01969425543100701,0.9929155618652034,normal,normal: mean=0 var=1,0.0,1.0,0,
394,2.4700469728338614,0.01888278615832003,0.993245234422294,normal,normal: mean=0 var=1,0.0,1.0,0,
395,2.487140723510909,0.01809946276798129,0.9935612775143512,normal,normal: mean=0 var=1,0.0,1.0,0,
396,2.504234474187956,0.01734356587929446,0.9938641661028921,normal,normal: mean=0 var=1,0.0,1.0,0,
397,2.5213282248650035,0.016614382518662162,0.9941543629064754,normal,normal: mean=0 var=1,0.0,1.0,0,
398,2.538421975542051,0.01591120666764003,0.9944323185149551,normal,normal: mean=0 var=1,0.0,1.0,0,
399,2.555515726219099,0.01523333977808353,0.9946984715128185,normal,normal: mean=0 var=1,0.0,1.0,0,
400,2.5726094768961456,0.01458009125488752,0.9949532486110544,normal,normal: mean=0 var=1,0.0,1.0,0,
401,2.5897032275731933,0.013950778906861791,0.9951970647869981,normal,normal: mean=0 var=1,0.0,1.0,0,
402,2.606796978250241,0.013344729366326838,0.9954303234316167,normal,normal: mean=0 var=1,0.0,1.0,0,
403,2.6238907289272886,0.012761278478051153,0.9956534165037033,normal,normal: mean=0 var=1,0.0,1.0,0,
404,2.6409844796043354,0.012199771658186613,0.995866724690462,normal,normal: mean=0 var=1,0.0,1.0,0,
405,2.658078230281383,0.011659564223889576,0.9960706175739777,normal,normal: mean=0 var=1,0.0,1.0,0,
406,2.6751719809584307,0.01114002169434453,0.9962654538030741,normal,normal: mean=0 var=1,0.0,1.0,0,
407,2.6922657316354774,0.010640520063932127,0.9964515812700786,normal,normal: mean=0 var=1,0.0,1.0,0,
408,2.709359482312525,0.01016044604830692,0.9966293372920239,normal,normal: mean=0 var=1,0.0,1.0,0,
409,2.7264532329895728,0.009699197304170496,0.9967990487958303,normal,normal: mean=0 var=1,0.0,1.0,0,
410,2.7435469836666204,0.009256182623542239,0.9969610325070246,normal,normal: mean=0 var=1,0.0,1.0,0,
411,2.760640734343667,0.00883082210334589,0.9971155951415699,normal,normal: mean=0 var=1,0.0,1.0,0,
412,2.777734485020715,0.008422547291141579,0.9972630336003862,normal,normal: mean=0 var=1,0.0,1.0,0,
413,2.7948282356977625,0.008030801307843545,0.9974036351661665,normal,normal: mean=0 var=1,0.0,1.0,0,
414,2.81192198637481,0.007655038948270506,0.9975376777020993,normal,normal: mean=0 var=1,0.0,1.0,0,
415,2.829015737051857,0.0072947267603815785,0.9976654298521265,normal,normal: mean=0 var=1,0.0,1.0,0,
416,2.8461094877289046,0.006949343104053115,0.9977871512423785,normal,normal: mean=0 var=1,0.0,1.0,0,
417,2.8632032384059523,0.006618378190253395,0.9979030926834478,normal,normal: mean=0 var=1,0.0,1.0,0,
418,2.880296989083,0.006301334101470135,0.998013496373168,normal,normal: mean=0 var=1,0.0,1.0,0,
419,2.8973907397600467,0.0059977247942438324,0.9981185960995903,normal,normal: mean=0 var=1,0.0,1.0,0,
420,2.9144844904370943,0.005707076084654375,0.998218617443854,normal,normal: mean=0 var=1,0.0,1.0,0,
421,2.931578241114142,0.0054289256176025275,0.9983137779826714,normal,normal: mean=0 var=1,0.0,1.0,0,
422,2.9486719917911897,0.005162822820719184,0.9984042874901538,normal,normal: mean=0 var=1,0.0,1.0,0,
423,2.9657657424682364,0.00490832884372627,0.9984903481387241,normal,normal: mean=0 var=1,0.0,1.0,0,
424,2.982859493145284,0.004665016484061736,0.9985721546988753,normal,normal: mean=0 var=1,0.0,1.0,0,
425,2.9999532438223317,0.0044324700995691775,0.9986498947375446,normal,normal: mean=0 var=1,0.0,1.0,0,
426,3.0170469944993794,0.004210285509038553,0.9987237488148911,normal,normal: mean=0 var=1,0.0,1.0,0,
427,3.034140745176426,0.003998069881370372,0.9987938906792749,normal,normal: mean=0 var=1,0.0,1.0,0,
428,3.051234495853474,0.0037954416141195335,0.9988604874602492,normal,normal: mean=0 var=1,0.0,1.0,0,
429,3.0683282465305215,0.003602030202158813,0.9989236998593913,normal,normal: mean=0 var=1,0.0,1.0,0,
430,3.0854219972075683,0.003417476097184073,0.9989836823388092,normal,normal: mean=0 var=1,0.0,1.0,0,
431,3.102515747884616,0.0032414305587652715,0.9990405833071734,normal,normal: mean=0 var=1,0.0,1.0,0,
432,3.1196094985616636,0.003073555497628533,0.9990945453031347,normal,normal: mean=0 var=1,0.0,1.0,0,
433,3.1367032492387112,0.0029135233118345706,0.9991457051760027,normal,normal: mean=0 var=1,0.0,1.0,0,
434,3.153796999915758,0.002761016716499233,0.999194194263566,normal,normal: mean=0 var=1,0.0,1.0,0,
435,3.1708907505928057,0.0026157285676810657,0.9992401385669533,normal,normal: mean=0 var=1,0.0,1.0,0,
436,3.1879845012698533,0.0024773616810402632,0.9992836589224359,normal,normal: mean=0 var=1,0.0,1.0,0,
437,3.205078251946901,0.002345628645851903,0.9993248711700924,normal,normal: mean=0 var=1,0.0,1.0,0,
438,3.2221720026239478,0.0022202516349353676,0.9993638863192567,normal,normal: mean=0 var=1,0.0,1.0,0,
