x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
16.5656979636591,0.00012640795256232005,0.9997471840948754,exponential,exponential: lambda=0.5,0.5,,0,
16.61184191341832,0.00012352485868295424,0.9997529502826341,exponential,exponential: lambda=0.5,0.5,,0,
16.657985863177537,0.00012070752198222134,0.9997585849560355,exponential,exponential: lambda=0.5,0.5,,0,
16.704129812936756,0.00011795444268011979,0.9997640911146397,exponential,exponential: lambda=0.5,0.5,,0,
16.750273762695972,0.0001152641552034092,0.9997694716895932,exponential,exponential: lambda=0.5,0.5,,0,
16.79641771245519,0.00011263522740542603,0.9997747295451892,exponential,exponential: lambda=0.5,0.5,,0,
16.842561662214408,0.0001100662598036967,0.9997798674803926,exponential,exponential: lambda=0.5,0.5,,0,
16.888705611973627,0.0001075558848349361,0.9997848882303302,exponential,exponential: lambda=0.5,0.5,,0,
16.934849561732843,0.0001051027661270409,0.999789794467746,exponential,exponential: lambda=0.5,0.5,,0,
16.98099351149206,0.00010270559778768444,0.9997945888044246,exponential,exponential: lambda=0.5,0.5,,0,
17.02713746125128,0.00010036310370913906,0.9997992737925817,exponential,exponential: lambda=0.5,0.5,,0,
17.073281411010495,9.807403688895383e-05,0.9998038519262221,exponential,exponential: lambda=0.5,0.5,,0,
17.119425360769714,9.583717876612457e-05,0.9998083256424678,exponential,exponential: lambda=0.5,0.5,,0,
17.16556931052893,9.365133857240686e-05,0.9998126973228552,exponential,exponential: lambda=0.5,0.5,,0,
17.21171326028815,9.151535269842153e-05,0.9998169692946032,exponential,exponential: lambda=0.5,0.5,,0,
17.257857210047366,8.942808407422065e-05,0.9998211438318516,exponential,exponential: lambda=0.5,0.5,,0,
17.304001159806585,8.738842156397876e-05,0.9998252231568721,exponential,exponential: lambda=0.5,0.5,,0,
17.3501451095658,8.539527937449258e-05,0.999829209441251,exponential,exponential: lambda=0.5,0.5,,0,
17.396289059325017,8.344759647716904e-05,0.9998331048070457,exponential,exponential: lambda=0.5,0.5,,0,
17.442433009084237,8.154433604319829e-05,0.9998369113279136,exponential,exponential: lambda=0.5,0.5,,0,
17.488576958843453,7.968448489160898e-05,0.9998406310302168,exponential,exponential: lambda=0.5,0.5,,0,
17.534720908602672,7.78670529499109e-05,0.9998442658941001,exponential,exponential: lambda=0.5,0.5,,0,
17.58086485836189,7.609107272704125e-05,0.9998478178545459,exponential,exponential: lambda=0.5,0.5,,0,
17.627008808121108,7.43555987983297e-05,0.9998512888024034,exponential,exponential: lambda=0.5,0.5,,0,
17.673152757880324,7.265970730221247e-05,0.9998546805853956,exponential,exponential: lambda=0.5,0.5,,0,
17.719296707639543,7.10024954484231e-05,0.9998579950091031,exponential,exponential: lambda=0.5,0.5,,0,
17.76544065739876,6.938308103740247e-05,0.9998612338379252,exponential,exponential: lambda=0.5,0.5,,0,
17.811584607157975,6.780060199066811e-05,0.9998643987960186,exponential,exponential: lambda=0.5,0.5,,0,
17.857728556917195,6.625421589189601e-05,0.9998674915682162,exponential,exponential: lambda=0.5,0.5,,0,
17.90387250667641,6.474309953846944e-05,0.9998705138009231,exponential,exponential: lambda=0.5,0.5,,0,
17.95001645643563,6.326644850325464e-05,0.9998734671029935,exponential,exponential: lambda=0.5,0.5,,0,
17.996160406194846,6.182347670637336e-05,0.9998763530465873,exponential,exponential: lambda=0.5,0.5,,0,
18.042304355954066,6.041341599674051e-05,0.9998791731680066,exponential,exponential: lambda=0.5,0.5,,0,
18.088448305713282,5.9035515743147685e-05,0.9998819289685137,exponential,exponential: lambda=0.5,0.5,,0,
18.134592255472498,5.768904243467171e-05,0.9998846219151306,exponential,exponential: lambda=0.5,0.5,,0,
18.180736205231717,5.6373279290198035e-05,0.9998872534414196,exponential,exponential: lambda=0.5,0.5,,0,
18.226880154990933,5.508752587685001e-05,0.9998898249482463,exponential,exponential: lambda=0.5,0.5,,0,
18.273024104750153,5.383109773712002e-05,0.9998923378045258,exponential,exponential: lambda=0.5,0.5,,0,
18.31916805450937,5.260332602450639e-05,0.999894793347951,exponential,exponential: lambda=0.5,0.5,,0,
18.36531200426859,5.140355714745912e-05,0.9998971928857051,exponential,exponential: lambda=0.5,0.5,,0,
18.411455954027804,5.023115242144795e-05,0.9998995376951572,exponential,exponential: lambda=0.5,0.5,,0,
18.457599903787024,4.908548772896453e-05,0.999901829024542,exponential,exponential: lambda=0.5,0.5,,0,
18.50374385354624,4.7965953187280664e-05,0.9999040680936254,exponential,exponential: lambda=0.5,0.5,,0,
18.549887803305456,4.68719528237829e-05,0.9999062560943525,exponential,exponential: lambda=0.5,0.5,,0,
18.596031753064675,4.5802904258713e-05,0.9999083941914826,exponential,exponential: lambda=0.5,0.5,,0,
18.64217570282389,4.4758238395144324e-05,0.9999104835232097,exponential,exponential: lambda=0.5,0.5,,0,
18.68831965258311,4.373739911602841e-05,0.999912525201768,exponential,exponential: lambda=0.5,0.5,,0,
18.734463602342327,4.273984298815248e-05,0.9999145203140237,exponential,exponential: lambda=0.5,0.5,,0,
18.780607552101547,4.176503897284775e-05,0.9999164699220543,exponential,exponential: lambda=0.5,0.5,,0,
18.826751501860763,4.0812468143297146e-05,0.9999183750637134,exponential,exponential: lambda=0.5,0.5,,0,
18.872895451619982,3.988162340828933e-05,0.9999202367531834,exponential,exponential: lambda=0.5,0.5,,0,
18.919039401379198,3.8972009242274615e-05,0.9999220559815154,exponential,exponential: lambda=0.5,0.5,,0,
18.965183351138414,3.8083141421576484e-05,0.9999238337171569,exponential,exponential: lambda=0.5,0.5,,0,
19.011327300897634,3.721454676662042e-05,0.9999255709064667,exponential,exponential: lambda=0.5,0.5,,0,
19.05747125065685,3.636576289004184e-05,0.9999272684742199,exponential,exponential: lambda=0.5,0.5,,0,
19.10361520041607,3.553633795053846e-05,0.9999289273240989,exponential,exponential: lambda=0.5,0.5,,0,
19.149759150175285,3.472583041233785e-05,0.9999305483391753,exponential,exponential: lambda=0.5,0.5,,0,
19.195903099934505,3.39338088101499e-05,0.9999321323823797,exponential,exponential: lambda=0.5,0.5,,0,
19.24204704969372,3.3159851519481234e-05,0.9999336802969611,exponential,exponential: lambda=0.5,0.5,,0,
19.28819099945294,3.240354653218732e-05,0.9999351929069357,exponential,exponential: lambda=0.5,0.5,,0,
19.334334949212156,3.1664491237144624e-05,0.9999366710175257,exponential,exponential: lambda=0.5,0.5,,0,
19.380478898971372,3.094229220592442e-05,0.9999381154155882,exponential,exponential: lambda=0.5,0.5,,0,
19.42662284873059,3.023656498335534e-05,0.9999395268700333,exponential,exponential: lambda=0.5,0.5,,0,
19.472766798489808,2.9546933882862875e-05,0.9999409061322343,exponential,exponential: lambda=0.5,0.5,,0,
19.518910748249027,2.887303178647609e-05,0.999942253936427,exponential,exponential: lambda=0.5,0.5,,0,
19.565054698008243,2.821449994939663e-05,0.9999435710001012,exponential,exponential: lambda=0.5,0.5,,0,
19.611198647767463,2.757098780902422e-05,0.9999448580243819,exponential,exponential: lambda=0.5,0.5,,0,
19.65734259752668,2.6942152798338697e-05,0.9999461156944033,exponential,exponential: lambda=0.5,0.5,,0,
19.703486547285895,2.632766016353767e-05,0.999947344679673,exponential,exponential: lambda=0.5,0.5,,0,
19.749630497045114,2.5727182785833943e-05,0.9999485456344284,exponential,exponential: lambda=0.5,0.5,,0,
19.79577444680433,2.5140401007317362e-05,0.9999497191979854,exponential,exponential: lambda=0.5,0.5,,0,
19.84191839656355,2.45670024607879e-05,0.9999508659950784,exponential,exponential: lambda=0.5,0.5,,0,
19.888062346322766,2.4006681903470607e-05,0.9999519866361931,exponential,exponential: lambda=0.5,0.5,,0,
19.934206296081985,2.3459141054522392e-05,0.999953081717891,exponential,exponential: lambda=0.5,0.5,,0,
19.9803502458412,2.2924088436245678e-05,0.9999541518231275,exponential,exponential: lambda=0.5,0.5,,0,
20.02649419560042,2.2401239218922924e-05,0.9999551975215621,exponential,exponential: lambda=0.5,0.5,,0,
20.072638145359637,2.18903150691908e-05,0.9999562193698616,exponential,exponential: lambda=0.5,0.5,,0,
20.118782095118853,2.1391044001872044e-05,0.9999572179119962,exponential,exponential: lambda=0.5,0.5,,0,
20.164926044878072,2.0903160235187054e-05,0.9999581936795296,exponential,exponential: lambda=0.5,0.5,,0,
20.21106999463729,2.0426404049267857e-05,0.9999591471919015,exponential,exponential: lambda=0.5,0.5,,0,
20.257213944396508,1.9960521647898656e-05,0.9999600789567042,exponential,exponential: lambda=0.5,0.5,,0,
20.303357894155724,1.950526502341034e-05,0.9999609894699532,exponential,exponential: lambda=0.5,0.5,,0,
20.349501843914943,1.9060391824655868e-05,0.9999618792163507,exponential,exponential: lambda=0.5,0.5,,0,
20.39564579367416,1.8625665227997455e-05,0.999962748669544,exponential,exponential: lambda=0.5,0.5,,0,
20.44178974343338,1.8200853811235663e-05,0.9999635982923776,exponential,exponential: lambda=0.5,0.5,,0,
20.487933693192595,1.778573143041448e-05,0.9999644285371392,exponential,exponential: lambda=0.5,0.5,,0,
20.53407764295181,1.7380077099435675e-05,0.9999652398458011,exponential,exponential: lambda=0.5,0.5,,0,
20.58022159271103,1.6983674872419257e-05,0.9999660326502552,exponential,exponential: lambda=0.5,0.5,,0,
20.626365542470246,1.659631372874701e-05,0.9999668073725425,exponential,exponential: lambda=0.5,0.5,,0,
20.672509492229466,1.621778746072763e-05,0.9999675644250785,exponential,exponential: lambda=0.5,0.5,,0,
20.718653441988682,1.5847894563824454e-05,0.9999683042108723,exponential,exponential: lambda=0.5,0.5,,0,
20.7647973917479,1.5486438129386348e-05,0.9999690271237412,exponential,exponential: lambda=0.5,0.5,,0,
20.810941341507117,1.5133225739825687e-05,0.9999697335485204,exponential,exponential: lambda=0.5,0.5,,0,
20.857085291266337,1.4788069366186594e-05,0.9999704238612677,exponential,exponential: lambda=0.5,0.5,,0,
20.903229241025553,1.4450785268049912e-05,0.9999710984294639,exponential,exponential: lambda=0.5,0.5,,0,
20.94937319078477,1.4121193895720696e-05,0.9999717576122086,exponential,exponential: lambda=0.5,0.5,,0,
20.99551714054399,1.3799119794646883e-05,0.9999724017604107,exponential,exponential: lambda=0.5,0.5,,0,
21.041661090303204,1.3484391512017947e-05,0.999973031216976,exponential,exponential: lambda=0.5,0.5,,0,
21.087805040062424,1.3176841505493594e-05,0.999973646316989,exponential,exponential: lambda=0.5,0.5,,0,
21.13394898982164,1.2876306054014544e-05,0.999974247387892,exponential,exponential: lambda=0.5,0.5,,0,
21.18009293958086,1.2582625170647114e-05,0.9999748347496588,exponential,exponential: lambda=0.5,0.5,,0,
21.226236889340075,1.2295642517416023e-05,0.9999754087149652,exponential,exponential: lambda=0.5,0.5,,0,
21.27238083909929,1.2015205322079338e-05,0.9999759695893559,exponential,exponential: lambda=0.5,0.5,,0,
21.31852478885851,1.1741164296801817e-05,0.9999765176714064,exponential,exponential: lambda=0.5,0.5,,0,
21.364668738617727,1.1473373558683132e-05,0.9999770532528827,exponential,exponential: lambda=0.5,0.5,,0,
21.410812688376947,1.1211690552098486e-05,0.9999775766188959,exponential,exponential: lambda=0.5,0.5,,0,
21.456956638136162,1.0955975972810762e-05,0.9999780880480543,exponential,exponential: lambda=0.5,0.5,,0,
21.503100587895382,1.0706093693813188e-05,0.9999785878126124,exponential,exponential: lambda=0.5,0.5,,0,
21.549244537654598,1.0461910692863703e-05,0.9999790761786143,exponential,exponential: lambda=0.5,0.5,,0,
21.595388487413818,1.0223296981671783e-05,0.9999795534060366,exponential,exponential: lambda=0.5,0.5,,0,
21.641532437173034,9.99012553670068e-06,0.9999800197489266,exponential,exponential: lambda=0.5,0.5,,0,
21.68767638693225,9.762272231547621e-06,0.9999804754555369,exponential,exponential: lambda=0.5,0.5,,0,
21.73382033669147,9.539615770866463e-06,0.9999809207684582,exponential,exponential: lambda=0.5,0.5,,0,
21.779964286450685,9.322037625797424e-06,0.9999813559247483,exponential,exponential: lambda=0.5,0.5,,0,
21.826108236209905,9.10942197086935e-06,0.9999817811560583,exponential,exponential: lambda=0.5,0.5,,0,
21.87225218596912,8.901655622341364e-06,0.9999821966887553,exponential,exponential: lambda=0.5,0.5,,0,
21.91839613572834,8.698627977950541e-06,0.999982602744044,exponential,exponential: lambda=0.5,0.5,,0,
21.964540085487556,8.500230958034065e-06,0.9999829995380839,exponential,exponential: lambda=0.5,0.5,,0,
22.010684035246776,8.306358947994017e-06,0.999983387282104,exponential,exponential: lambda=0.5,0.5,,0,
22.05682798500599,8.116908742074664e-06,0.9999837661825158,exponential,exponential: lambda=0.5,0.5,,0,
22.102971934765208,7.931779488421835e-06,0.9999841364410231,exponential,exponential: lambda=0.5,0.5,,0,
22.149115884524427,7.750872635395525e-06,0.9999844982547292,exponential,exponential: lambda=0.5,0.5,,0,
22.195259834283643,7.574091879106998e-06,0.9999848518162417,exponential,exponential: lambda=0.5,0.5,,0,
22.241403784042863,7.401343112152307e-06,0.9999851973137757,exponential,exponential: lambda=0.5,0.5,,0,
22.28754773380208,7.232534373515306e-06,0.999985534931253,exponential,exponential: lambda=0.5,0.5,,0,
22.333691683561298,7.067575799613045e-06,0.9999858648484008,exponential,exponential: lambda=0.5,0.5,,0,
22.379835633320514,6.906379576457931e-06,0.9999861872408471,exponential,exponential: lambda=0.5,0.5,,0,
22.425979583079734,6.748859892910756e-06,0.9999865022802141,exponential,exponential: lambda=0.5,0.5,,0,
22.47212353283895,6.594932895000128e-06,0.99998681013421,exponential,exponential: lambda=0.5,0.5,,0,
22.518267482598166,6.444516641283591e-06,0.9999871109667174,exponential,exponential: lambda=0.5,0.5,,0,
22.564411432357385,6.297531059226989e-06,0.9999874049378815,exponential,exponential: lambda=0.5,0.5,,0,
22.6105553821166,6.153897902578709e-06,0.9999876922041948,exponential,exponential: lambda=0.5,0.5,,0,
22.65669933187582,6.013540709716023e-06,0.9999879729185805,exponential,exponential: lambda=0.5,0.5,,0,
22.702843281635037,5.876384762941624e-06,0.9999882472304741,exponential,exponential: lambda=0.5,0.5,,0,
22.748987231394256,5.742357048708353e-06,0.9999885152859026,exponential,exponential: lambda=0.5,0.5,,0,
22.795131181153472,5.6113862187512665e-06,0.9999887772275625,exponential,exponential: lambda=0.5,0.5,,0,
22.84127513091269,5.483402552106066e-06,0.9999890331948957,exponential,exponential: lambda=0.5,0.5,,0,
22.887419080671908,5.358337917993889e-06,0.999989283324164,exponential,exponential: lambda=0.5,0.5,,0,
22.933563030431124,5.236125739552627e-06,0.9999895277485209,exponential,exponential: lambda=0.5,0.5,,0,
22.979706980190343,5.116700958395354e-06,0.9999897665980833,exponential,exponential: lambda=0.5,0.5,,0,
23.02585092994956,4.999999999977244e-06,0.99999,exponential,exponential: lambda=0.5,0.5,,0,
1.0000050000333337e-05,0.99999,1e-05,exponential,exponential: lambda=1,1.0,,0,
0.02308197492960911,0.9771823760334182,0.022817623966581838,exponential,exponential: lambda=1,1.0,,0,
0.04615394980921789,0.9548949449797665,0.04510505502023355,exponential,exponential: lambda=1,1.0,,0,
0.06922592468882667,0.9331158423560518,0.06688415764394816,exponential,exponential: lambda=1,1.0,,0,
0.09229789956843544,0.911833474282654,0.08816652571734598,exponential,exponential: lambda=1,1.0,,0,
0.11536987444804421,0.8910365113114437,0.10896348868855632,exponential,exponential: lambda=1,1.0,,0,
0.13844184932765302,0.8707138823946682,0.12928611760533187,exponential,exponential: lambda=1,1.0,,0,
0.1615138242072618,0.8508547689913939,0.14914523100860605,exponential,exponential: lambda=1,1.0,,0,
0.18458579908687056,0.8314485993083686,0.1685514006916314,exponential,exponential: lambda=1,1.0,,0,
0.20765777396647933,0.8124850426722358,0.18751495732776424,exponential,exponential: lambda=1,1.0,,0,
0.2307297488460881,0.7939540040301087,0.20604599596989123,exponential,exponential: lambda=1,1.0,,0,
0.25380172372569687,0.7758456185755735,0.22415438142442648,exponential,exponential: lambda=1,1.0,,0,
0.2768736986053057,0.7581502464972609,0.24184975350273907,exponential,exponential: lambda=1,1.0,,0,
0.29994567348491447,0.7408584678471936,0.2591415321528064,exponential,exponential: lambda=1,1.0,,0,
0.32301764836452324,0.7239610775261737,0.2760389224738264,exponential,exponential: lambda=1,1.0,,0,
0.346089623244132,0.7074490803835438,0.29255091961645613,exponential,exponential: lambda=1,1.0,,0,
0.3691615981237408,0.6913136864287123,0.30868631357128773,exponential,exponential: lambda=1,1.0,,0,
0.39223357300334954,0.675546306151892,0.32445369384810807,exponential,exponential: lambda=1,1.0,,0,
0.4153055478829583,0.6601385459515643,0.3398614540484357,exponential,exponential: lambda=1,1.0,,0,
0.4383775227625671,0.645082203666232,0.35491779633376797,exponential,exponential: lambda=1,1.0,,0,
0.46144949764217585,0.6303692642080841,0.3696307357919159,exponential,exponential: lambda=1,1.0,,0,
0.4845214725217847,0.6159918952962461,0.384008104703754,exponential,exponential: lambda=1,1.0,,0,
0.5075934474013933,0.6019424432873473,0.39805755671265275,exponential,exponential: lambda=1,1.0,,0,
0.5306654222810021,0.588213429101182,0.411786570898818,exponential,exponential: lambda=1,1.0,,0,
0.553737397160611,0.5747975442393,0.42520245576070004,exponential,exponential: lambda=1,1.0,,0,
0.5768093720402198,0.5616876468944019,0.43831235310559813,exponential,exponential: lambda=1,1.0,,0,
0.5998813469198285,0.5488767581484727,0.4511232418515273,exponential,exponential: lambda=1,1.0,,0,
0.6229533217994373,0.536358058257627,0.46364194174237305,exponential,exponential: lambda=1,1.0,,0,
0.6460252966790461,0.5241248830216887,0.4758751169783113,exponential,exponential: lambda=1,1.0,,0,
0.6690972715586548,0.5121707202365734,0.4878292797634266,exponential,exponential: lambda=1,1.0,,0,
0.6921692464382636,0.5004892062275842,0.4995107937724158,exponential,exponential: lambda=1,1.0,,0,
0.7152412213178724,0.4890741224617748,0.5109258775382253,exponential,exponential: lambda=1,1.0,,0,
0.7383131961974811,0.4779193922375784,0.5220806077624216,exponential,exponential: lambda=1,1.0,,0,
0.7613851710770899,0.4670190774499385,0.5329809225500615,exponential,exponential: lambda=1,1.0,,0,
0.7844571459566987,0.4563673754292201,0.5436326245707799,exponential,exponential: lambda=1,1.0,,0,
0.8075291208363075,0.4459586158522188,0.5540413841477811,exponential,exponential: lambda=1,1.0,,0,
0.8306010957159162,0.4357872577236228,0.5642127422763772,exponential,exponential: lambda=1,1.0,,0,
0.853673070595525,0.42584788642632154,0.5741521135736785,exponential,exponential: lambda=1,1.0,,0,
0.8767450454751338,0.4161352108389905,0.5838647891610095,exponential,exponential: lambda=1,1.0,,0,
0.8998170203547425,0.40664406051941737,0.5933559394805826,exponential,exponential: lambda=1,1.0,,0,
0.9228889952343513,0.39736938295207086,0.6026306170479292,exponential,exponential: lambda=1,1.0,,0,
0.9459609701139602,0.3883062408584464,0.6116937591415537,exponential,exponential: lambda=1,1.0,,0,
0.969032944993569,0.3794498095687571,0.6205501904312429,exponential,exponential: lambda=1,1.0,,0,
0.9921049198731777,0.3707953744535707,0.6292046255464293,exponential,exponential: lambda=1,1.0,,0,
1.0151768947527864,0.36233832841402536,0.6376616715859746,exponential,exponential: lambda=1,1.0,,0,
1.0382488696323953,0.35407416942928854,0.6459258305707114,exponential,exponential: lambda=1,1.0,,0,
1.061320844512004,0.3459984981599529,0.6540015018400471,exponential,exponential: lambda=1,1.0,,0,
1.0843928193916128,0.3381070156060931,0.661892984393907,exponential,exponential: lambda=1,1.0,,0,
1.1074647942712217,0.3303955208187382,0.6696044791812619,exponential,exponential: lambda=1,1.0,,0,
1.1305367691508303,0.3228599086635399,0.67714009133646,exponential,exponential: lambda=1,1.0,,0,
1.1536087440304392,0.31549616763544663,0.6845038323645534,exponential,exponential: lambda=1,1.0,,0,
1.1766807189100479,0.3083003777232206,0.6916996222767794,exponential,exponential: lambda=1,1.0,,0,
1.1997526937896568,0.30126870832266023,0.6987312916773398,exponential,exponential: lambda=1,1.0,,0,
1.2228246686692654,0.29439741619741794,0.7056025838025821,exponential,exponential: lambda=1,1.0,,0,
1.2458966435488743,0.2876828434863268,0.7123171565136732,exponential,exponential: lambda=1,1.0,,0,
1.268968618428483,0.2811214157561764,0.7188785842438237,exponential,exponential: lambda=1,1.0,,0,
1.2920405933080918,0.2747096400988998,0.7252903599011002,exponential,exponential: lambda=1,1.0,,0,
1.3151125681877005,0.2684441032721608,0.7315558967278393,exponential,exponential: lambda=1,1.0,,0,
1.3381845430673094,0.26232146988234917,0.7376785301176508,exponential,exponential: lambda=1,1.0,,0,
1.361256517946918,0.2563384806090188,0.7436615193909812,exponential,exponential: lambda=1,1.0,,0,
1.384328492826527,0.250491950469822,0.749508049530178,exponential,exponential: lambda=1,1.0,,0,
1.4074004677061356,0.24477876712501723,0.7552212328749828,exponential,exponential: lambda=1,1.0,,0,
1.4304724425857445,0.23919588922064725,0.7608041107793527,exponential,exponential: lambda=1,1.0,,0,
1.4535444174653531,0.2337403447695061,0.7662596552304939,exponential,exponential: lambda=1,1.0,,0,
1.476616392344962,0.22840922956903198,0.771590770430968,exponential,exponential: lambda=1,1.0,,0,
1.4996883672245709,0.22319970565528566,0.7768002943447143,exponential,exponential: lambda=1,1.0,,0,
1.5227603421041795,0.21810899979218956,0.7818910002078104,exponential,exponential: lambda=1,1.0,,0,
1.5458323169837884,0.21313440199522402,0.786865598004776,exponential,exponential: lambda=1,1.0,,0,
1.568904291863397,0.20827326408879562,0.7917267359112043,exponential,exponential: lambda=1,1.0,,0,
1.591976266743006,0.20352299829650783,0.7964770017034921,exponential,exponential: lambda=1,1.0,,0,
1.6150482416226146,0.1988810758635855,0.8011189241364145,exponential,exponential: lambda=1,1.0,,0,
1.6381202165022235,0.19434502571071807,0.8056549742892819,exponential,exponential: lambda=1,1.0,,0,
1.6611921913818322,0.18991243311860642,0.8100875668813936,exponential,exponential: lambda=1,1.0,,0,
1.684264166261441,0.18558093844251186,0.8144190615574881,exponential,exponential: lambda=1,1.0,,0,
1.7073361411410497,0.18134823585612384,0.8186517641438762,exponential,exponential: lambda=1,1.0,,0,
1.7304081160206586,0.17721207212407702,0.8227879278759229,exponential,exponential: lambda=1,1.0,,0,
1.7534800909002672,0.1731702454024651,0.8268297545975349,exponential,exponential: lambda=1,1.0,,0,
1.7765520657798761,0.1692206040667116,0.8307793959332884,exponential,exponential: lambda=1,1.0,,0,
1.7996240406594848,0.16536104556617523,0.8346389544338247,exponential,exponential: lambda=1,1.0,,0,
1.8226960155390937,0.16158951530487847,0.8384104846951215,exponential,exponential: lambda=1,1.0,,0,
1.8457679904187023,0.15790400554776501,0.842095994452235,exponential,exponential: lambda=1,1.0,,0,
1.8688399652983112,0.15430255435190257,0.8456974456480975,exponential,exponential: lambda=1,1.0,,0,
1.89191194017792,0.15078324452206301,0.849216755477937,exponential,exponential: lambda=1,1.0,,0,
1.9149839150575287,0.14734420259012335,0.8526557974098766,exponential,exponential: lambda=1,1.0,,0,
1.9380558899371376,0.1439835978177442,0.8560164021822558,exponential,exponential: lambda=1,1.0,,0,
1.9611278648167463,0.1406996412217956,0.8593003587782044,exponential,exponential: lambda=1,1.0,,0,
1.9841998396963552,0.1374905846220099,0.8625094153779901,exponential,exponential: lambda=1,1.0,,0,
2.0072718145759643,0.13435471971035645,0.8656452802896435,exponential,exponential: lambda=1,1.0,,0,
2.0303437894555727,0.1312903771416415,0.8687096228583585,exponential,exponential: lambda=1,1.0,,0,
2.0534157643351816,0.12829592564484923,0.8717040743551507,exponential,exponential: lambda=1,1.0,,0,
2.0764877392147905,0.12536977115475206,0.8746302288452479,exponential,exponential: lambda=1,1.0,,0,
2.0995597140943993,0.12251035596332613,0.8774896440366738,exponential,exponential: lambda=1,1.0,,0,
2.122631688974008,0.11971615789052181,0.8802838421094782,exponential,exponential: lambda=1,1.0,,0,
2.1457036638536167,0.11698568947394666,0.8830143105260533,exponential,exponential: lambda=1,1.0,,0,
2.1687756387332255,0.1143174971770306,0.8856825028229693,exponential,exponential: lambda=1,1.0,,0,
2.1918476136128344,0.11171016061525048,0.8882898393847495,exponential,exponential: lambda=1,1.0,,0,
2.2149195884924433,0.10916229180000322,0.8908377081999967,exponential,exponential: lambda=1,1.0,,0,
2.2379915633720517,0.1066725343997245,0.8933274656002755,exponential,exponential: lambda=1,1.0,,0,
2.2610635382516606,0.10423956301785949,0.8957604369821405,exponential,exponential: lambda=1,1.0,,0,
2.2841355131312695,0.10186208248730202,0.898137917512698,exponential,exponential: lambda=1,1.0,,0,
2.3072074880108784,0.09953882718092562,0.9004611728190743,exponential,exponential: lambda=1,1.0,,0,
2.330279462890487,0.0972685603378401,0.90273143966216,exponential,exponential: lambda=1,1.0,,0,
2.3533514377700957,0.09505007340501452,0.9049499265949855,exponential,exponential: lambda=1,1.0,,0,
2.3764234126497046,0.09288218539391684,0.9071178146060832,exponential,exponential: lambda=1,1.0,,0,
2.3994953875293135,0.09076374225182661,0.9092362577481734,exponential,exponential: lambda=1,1.0,,0,
2.422567362408922,0.08869361624748717,0.9113063837525128,exponential,exponential: lambda=1,1.0,,0,
2.445639337288531,0.0866707053707694,0.9133292946292306,exponential,exponential: lambda=1,1.0,,0,
2.4687113121681397,0.08469393274602824,0.9153060672539718,exponential,exponential: lambda=1,1.0,,0,
2.4917832870477485,0.08276224605883897,0.917237753941161,exponential,exponential: lambda=1,1.0,,0,
2.514855261927357,0.08087461699580864,0.9191253830041913,exponential,exponential: lambda=1,1.0,,0,
2.537927236806966,0.07903004069716392,0.9209699593028361,exponential,exponential: lambda=1,1.0,,0,
2.5609992116865747,0.07722753522182459,0.9227724647781754,exponential,exponential: lambda=1,1.0,,0,
2.5840711865661836,0.07546614102467727,0.9245338589753227,exponential,exponential: lambda=1,1.0,,0,
2.6071431614457925,0.0737449204457716,0.9262550795542284,exponential,exponential: lambda=1,1.0,,0,
2.630215136325401,0.07206295721116664,0.9279370427888334,exponential,exponential: lambda=1,1.0,,0,
2.65328711120501,0.0704193559451618,0.9295806440548382,exponential,exponential: lambda=1,1.0,,0,
2.6763590860846187,0.06881324169365315,0.9311867583063469,exponential,exponential: lambda=1,1.0,,0,
2.6994310609642276,0.06724375945836043,0.9327562405416395,exponential,exponential: lambda=1,1.0,,0,
2.722503035843836,0.06571007374167773,0.9342899262583223,exponential,exponential: lambda=1,1.0,,0,
2.745575010723445,0.06421136810190477,0.9357886318980952,exponential,exponential: lambda=1,1.0,,0,
2.768646985603054,0.06274684471862292,0.9372531552813771,exponential,exponential: lambda=1,1.0,,0,
2.7917189604826627,0.06131572396798356,0.9386842760320164,exponential,exponential: lambda=1,1.0,,0,
2.814790935362271,0.05991724400768347,0.9400827559923165,exponential,exponential: lambda=1,1.0,,0,
2.83786291024188,0.05855066037140593,0.9414493396285941,exponential,exponential: lambda=1,1.0,,0,
2.860934885121489,0.05721524557251186,0.9427847544274881,exponential,exponential: lambda=1,1.0,,0,
2.8840068600010977,0.05591028871676981,0.9440897112832302,exponential,exponential: lambda=1,1.0,,0,
2.907078834880706,0.05463509512391879,0.9453649048760812,exponential,exponential: lambda=1,1.0,,0,
2.930150809760315,0.05338898595786236,0.9466110140421377,exponential,exponential: lambda=1,1.0,,0,
2.953222784639924,0.05217129786529739,0.9478287021347026,exponential,exponential: lambda=1,1.0,,0,
2.976294759519533,0.05098138262258472,0.9490186173774153,exponential,exponential: lambda=1,1.0,,0,
2.9993667343991417,0.04981860679067405,0.9501813932093259,exponential,exponential: lambda=1,1.0,,0,
3.02243870927875,0.048682351377899245,0.9513176486221008,exponential,exponential: lambda=1,1.0,,0,
3.045510684158359,0.04757201151046443,0.9524279884895356,exponential,exponential: lambda=1,1.0,,0,
3.068582659037968,0.046486996110445857,0.9535130038895542,exponential,exponential: lambda=1,1.0,,0,
3.0916546339175768,0.045426727581137555,0.9545732724188625,exponential,exponential: lambda=1,1.0,,0,
3.114726608797185,0.044390641499573814,0.9556093585004262,exponential,exponential: lambda=1,1.0,,0,
